,0,1,2,3,4,5,6,7,8,9,10,11,12,13
7574,11,401,A,2,2,2,407,652,493,460,659,597,8,X
7575,12,437,B,1,2,1,467,436,499,639,566,437,5,X
7576,13,456,A,2,2,2,446,532,529,421,522,629,6,X
7577,14,491,B,2,1,2,489,406,489,540,602,435,8,X
7578,15,538,A,2,2,1,462,656,509,401,576,574,3,X
7579,16,577,B,2,2,1,491,417,495,635,587,424,3,X
7580,17,603,A,2,2,1,512,655,548,422,552,614,3,X
7581,18,654,B,2,2,1,854,396,514,641,582,434,3,A
7582,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7583,1,24,B,2,2,2,463,358,660,575,531,386,2,X
7584,2,90,A,2,2,1,429,530,456,352,639,575,7,X
7585,3,114,B,2,1,2,808,461,449,554,545,374,6,X
7586,4,145,A,2,1,2,930,647,744,448,641,554,8,X
7587,5,181,B,2,2,1,831,400,826,640,678,403,4,X
7588,6,202,A,2,1,1,554,626,723,398,758,614,8,X
7589,7,237,B,1,2,1,627,353,589,618,606,394,3,X
7590,8,289,A,2,2,1,863,601,625,351,655,585,3,X
7591,9,313,B,2,2,1,758,360,768,585,658,375,3,X
7592,10,361,A,1,2,1,468,565,721,364,695,581,5,X
7593,11,376,B,2,1,2,461,457,656,583,706,367,6,X
7594,12,408,A,2,2,2,770,649,488,434,521,558,8,X
7595,13,451,B,2,2,1,798,394,721,647,598,401,5,X
7596,14,466,A,2,1,2,794,475,630,395,785,646,6,B
7597,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7598,1,4,B,2,1,2,604,350,654,506,581,318,1,X
7599,2,21,A,2,2,2,827,601,586,340,660,525,9,X
7600,3,58,B,2,2,1,798,315,782,618,627,324,5,X
7601,4,71,A,2,1,2,844,453,614,317,763,608,6,X
7602,5,97,B,2,2,2,637,362,779,477,679,328,6,X
7603,6,123,A,2,2,2,820,578,653,347,701,513,8,X
7604,7,160,B,2,2,1,491,342,742,597,639,322,7,X
7605,8,184,A,2,2,2,443,421,530,338,739,595,6,X
7606,9,217,B,2,1,2,476,374,478,469,546,333,6,X
7607,10,242,A,2,2,2,469,557,501,355,544,515,8,X
7608,11,277,B,1,2,1,623,297,575,540,579,310,5,X
7609,12,290,A,2,1,2,549,436,581,303,528,568,6,X
7610,13,312,B,2,1,2,786,364,557,475,643,293,6,X
7611,14,335,A,2,1,2,813,411,743,370,603,511,6,X
7612,15,362,B,2,2,2,785,271,773,458,700,370,8,X
7613,16,418,A,2,1,1,615,602,757,281,698,510,3,X
7614,17,461,B,2,2,1,753,333,610,614,665,306,7,X
7615,18,483,A,2,1,2,808,461,695,334,618,614,6,X
7616,19,511,B,2,2,2,782,363,725,494,685,341,6,X
7617,20,536,A,2,1,2,476,587,731,355,692,495,8,X
7618,21,569,B,1,2,1,768,306,528,586,611,333,5,X
7619,22,586,A,2,1,2,792,521,578,313,479,634,6,X
7620,23,615,B,2,2,1,690,306,659,546,762,330,9,X
7621,24,627,A,2,1,2,311,425,654,309,812,530,6,B
7622,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7623,1,12,A,2,1,2,710,441,626,377,752,495,1,X
7624,2,37,B,2,1,2,564,358,706,455,631,374,8,X
7625,3,71,A,2,2,1,507,471,592,361,645,477,4,X
7626,4,89,B,2,1,1,510,392,624,482,602,363,6,B
7627,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7628,1,46,A,2,1,2,705,440,633,334,722,523,1,X
7629,2,68,B,2,2,2,633,387,669,459,650,329,6,X
7630,3,88,A,2,2,2,859,596,644,356,658,460,8,X
7631,4,122,B,2,2,2,547,360,793,606,655,321,7,X
7632,5,147,A,2,2,1,768,430,565,340,709,595,6,X
7633,6,174,B,2,2,2,543,296,753,456,633,326,8,X
7634,7,205,A,2,2,1,528,514,579,295,681,494,5,X
7635,8,214,B,2,1,2,645,327,638,509,505,295,4,X
7636,9,235,A,2,1,1,672,513,589,327,609,542,4,X
7637,10,247,B,2,1,1,594,401,681,529,630,333,4,A
7638,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7639,1,36,A,2,2,2,792,623,611,317,760,542,2,X
7640,2,102,B,2,2,1,808,326,775,639,637,310,7,X
7641,3,126,A,2,1,2,896,580,764,325,697,573,8,X
7642,4,155,B,2,2,1,565,310,817,595,684,304,5,X
7643,5,170,A,2,2,2,438,438,608,306,853,604,6,X
7644,6,204,B,2,1,2,540,261,478,465,613,300,8,A
7645,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7646,1,0,B,2,1,2,602,367,649,508,576,330,1,X
7647,2,29,A,2,2,2,691,446,609,368,656,507,6,X
7648,3,47,B,2,2,2,556,288,660,478,639,353,8,X
7649,4,78,A,2,2,1,445,524,584,290,657,528,5,X
7650,5,93,B,2,1,2,475,354,612,546,574,292,6,X
7651,6,121,A,2,2,2,469,433,506,358,559,520,6,X
7652,7,145,B,2,1,2,524,292,494,470,606,352,8,X
7653,8,174,A,2,2,1,486,500,577,293,552,496,4,X
7654,9,188,B,2,1,1,544,356,574,521,582,304,6,X
7655,10,212,A,2,2,2,522,446,556,348,615,530,6,X
7656,11,239,B,2,1,2,746,295,560,468,596,349,8,X
7657,12,274,A,1,2,1,405,578,659,303,691,539,5,A
7658,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7659,1,37,A,2,1,2,566,440,648,326,554,512,1,X
7660,2,58,B,2,1,2,759,367,578,449,647,323,6,X
7661,3,79,A,2,1,1,750,412,724,354,649,479,6,X
7662,4,105,B,2,2,2,764,274,741,421,699,351,8,X
7663,5,151,A,2,2,1,543,443,715,270,715,497,7,X
7664,6,174,B,2,1,2,523,361,573,464,717,278,6,X
7665,7,203,A,2,2,2,459,426,554,350,590,484,6,X
7666,8,227,B,2,1,2,724,296,508,444,587,334,8,X
7667,9,251,A,1,2,1,662,488,640,297,615,483,5,X
7668,10,260,B,2,1,2,794,533,689,518,648,286,6,A
7669,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7670,1,27,A,2,1,2,476,439,648,376,540,498,1,X
7671,2,50,B,2,1,2,725,355,481,443,637,375,8,X
7672,3,85,A,2,2,1,1021,554,688,356,677,474,5,A
7673,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7674,1,35,B,2,2,2,728,353,620,572,716,387,2,X
7675,2,96,A,2,2,1,816,498,729,352,683,576,7,X
7676,3,121,B,2,2,2,810,480,796,537,698,376,6,A
7677,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7678,1,30,A,2,2,2,440,654,652,407,518,598,2,X
7679,2,95,B,2,2,1,471,360,454,655,583,397,3,X
7680,3,124,A,2,2,1,848,637,494,364,572,596,3,X
7681,4,161,B,2,2,1,825,389,798,641,621,387,5,X
7682,5,179,A,2,1,2,577,614,773,387,738,610,4,X
7683,6,208,B,2,2,1,449,390,607,606,634,392,5,X
7684,7,223,A,2,2,2,424,511,516,387,588,613,6,X
7685,8,249,B,2,1,2,743,364,472,533,568,393,8,X
7686,9,283,A,1,2,1,891,648,675,378,624,561,3,X
7687,10,322,B,2,2,1,417,432,845,653,655,383,7,X
7688,11,350,A,2,2,2,423,632,461,426,699,622,8,X
7689,12,380,B,2,2,1,476,357,471,619,551,405,3,X
7690,13,417,A,2,2,1,398,628,503,354,592,590,3,X
7691,14,450,B,2,2,1,750,357,521,615,548,379,3,X
7692,15,486,A,1,2,1,867,638,689,373,613,601,3,X
7693,16,523,B,2,2,1,792,356,837,649,693,384,3,X
7694,17,564,A,2,2,1,410,526,741,364,705,596,7,A
7695,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7696,1,14,A,2,1,2,575,441,645,333,544,540,1,X
7697,2,33,B,2,2,2,752,366,558,471,627,342,6,X
7698,3,58,A,2,1,1,658,584,701,345,627,508,9,A
7699,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7700,1,43,A,2,2,2,563,638,649,418,501,609,2,X
7701,2,107,B,2,2,1,488,396,530,646,610,386,5,X
7702,3,126,A,2,2,2,460,533,538,393,579,613,6,X
7703,4,155,B,2,1,2,472,455,498,541,582,386,6,X
7704,5,185,A,2,2,2,314,634,510,434,552,554,8,B
7705,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7706,1,2,B,2,1,2,611,327,645,483,577,319,2,X
7707,2,12,A,2,2,1,636,515,570,320,653,489,4,X
7708,3,22,B,2,1,2,748,356,677,510,545,317,6,X
7709,4,42,A,2,1,2,487,458,725,348,718,533,6,X
7710,5,62,B,2,1,2,629,375,524,474,661,335,6,X
7711,6,85,A,2,2,2,497,596,669,362,617,482,8,X
7712,7,122,B,2,2,1,727,353,567,589,601,325,7,X
7713,8,146,A,2,1,2,500,582,694,345,581,588,8,X
7714,9,184,B,2,2,1,772,344,546,580,586,317,7,X
7715,10,208,A,2,1,2,797,449,734,345,569,575,6,X
7716,11,232,B,2,2,2,782,414,750,460,717,345,6,A
7717,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7718,1,10,A,2,1,2,680,459,615,337,709,537,1,X
7719,2,23,B,2,2,2,610,351,689,487,621,338,6,X
7720,3,44,A,2,2,2,511,426,603,333,642,506,6,X
7721,4,70,B,2,1,2,737,279,554,483,607,335,8,X
7722,5,105,A,1,2,1,889,591,643,305,654,528,5,A
7723,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7724,1,9,B,2,1,2,723,351,621,521,719,332,1,X
7725,2,32,A,2,1,2,761,611,666,359,660,521,8,X
7726,3,76,B,2,2,1,781,326,695,632,626,337,5,X
7727,4,90,A,2,1,2,639,440,596,330,777,673,6,X
7728,5,120,B,2,2,2,641,400,592,482,662,349,6,X
7729,6,146,A,2,1,2,554,632,597,394,640,493,8,X
7730,7,205,B,2,2,1,468,313,551,638,607,336,5,B
7731,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7732,1,36,A,2,2,2,531,666,651,404,526,599,2,X
7733,2,100,B,2,2,1,471,360,491,670,591,397,3,X
7734,3,136,A,2,2,1,805,524,522,358,611,588,7,X
7735,4,163,B,2,2,2,811,359,711,538,598,374,8,X
7736,5,204,A,2,2,1,859,574,767,364,720,575,5,X
7737,6,218,B,2,2,2,448,415,781,595,799,361,6,X
7738,7,249,A,2,2,2,443,597,512,404,658,591,8,X
7739,8,276,B,1,2,1,471,375,522,601,545,399,5,B
7740,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7741,1,42,A,2,1,2,697,434,629,325,723,516,1,X
7742,2,64,B,2,2,2,649,356,675,448,631,322,6,X
7743,3,88,A,2,1,2,881,578,580,341,638,488,8,X
7744,4,120,B,2,2,1,776,309,811,585,637,316,3,X
7745,5,135,A,2,1,1,716,488,663,316,766,558,5,X
7746,6,147,B,2,2,2,548,344,717,512,674,320,6,X
7747,7,173,A,2,2,2,448,513,579,339,648,504,9,X
7748,8,189,B,2,1,1,489,367,580,508,579,337,6,X
7749,9,207,A,2,2,2,558,419,520,355,506,512,6,X
7750,10,232,B,2,1,2,572,274,593,440,595,343,8,X
7751,11,277,A,2,2,1,525,454,594,267,664,507,7,X
7752,12,298,B,2,1,2,782,365,544,479,599,277,6,X
7753,13,327,A,2,1,2,541,605,740,347,657,489,8,X
7754,14,369,B,2,2,1,559,309,543,606,638,312,5,X
7755,15,388,A,2,2,2,583,435,587,303,591,588,6,X
7756,16,415,B,2,1,1,634,316,588,446,599,303,9,X
7757,17,424,A,2,1,1,556,436,594,308,599,446,6,X
7758,18,440,B,2,1,2,777,370,612,461,594,308,6,X
7759,19,467,A,2,1,2,491,423,744,355,668,486,6,X
7760,20,490,B,2,1,2,750,274,535,439,678,333,8,X
7761,21,528,A,1,2,1,481,594,660,275,677,494,3,X
7762,22,577,B,2,2,1,515,311,512,599,608,308,5,X
7763,23,589,A,2,2,2,753,425,547,309,504,587,6,X
7764,24,621,B,2,2,2,778,385,730,449,633,314,6,X
7765,25,646,A,2,1,2,633,501,750,371,715,454,8,X
7766,26,666,B,2,1,1,680,336,701,493,704,359,5,X
7767,27,677,A,2,1,2,541,416,645,322,673,494,6,X
7768,28,700,B,2,1,2,512,381,566,439,614,301,6,X
7769,29,728,A,2,2,2,463,607,539,365,585,458,8,X
7770,30,778,B,2,2,1,520,317,507,603,586,316,5,X
7771,31,794,A,2,2,2,563,439,563,314,498,606,6,X
7772,32,826,B,2,1,2,517,275,585,460,610,327,8,X
7773,33,862,A,2,2,1,427,563,568,274,645,514,5,A
7774,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7775,1,31,A,2,1,2,746,438,625,376,759,475,1,X
7776,2,53,B,2,2,2,664,359,727,443,630,375,8,X
7777,3,78,A,2,2,1,906,565,655,360,687,465,3,X
7778,4,123,B,2,2,1,758,380,860,558,629,374,7,X
7779,5,150,A,2,1,2,778,405,732,381,734,502,6,B
7780,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7781,1,27,A,2,1,2,822,444,630,379,731,495,1,X
7782,2,55,B,2,2,2,606,366,748,454,647,381,8,X
7783,3,90,A,1,2,1,232,534,614,362,665,496,5,B
7784,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7785,1,40,A,2,1,2,720,459,625,338,718,528,1,X
7786,2,59,B,2,2,2,622,371,680,474,623,346,6,X
7787,3,81,A,2,1,2,558,618,625,355,659,491,8,X
7788,4,131,B,1,2,1,649,309,565,622,586,317,5,X
7789,5,143,A,2,1,2,599,436,576,318,598,610,6,X
7790,6,165,B,2,1,2,735,307,622,496,618,321,9,X
7791,7,178,A,2,1,2,705,651,657,334,673,505,8,B
7792,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7793,1,48,B,2,2,2,788,358,627,566,725,380,2,X
7794,2,114,A,2,2,1,901,633,775,360,707,579,3,X
7795,3,142,B,2,2,1,549,394,844,638,706,390,4,X
7796,4,159,A,2,2,1,436,588,650,391,779,604,9,X
7797,5,178,B,2,1,1,519,354,502,594,574,396,3,X
7798,6,209,A,2,2,1,411,566,532,360,601,579,5,X
7799,7,225,B,2,1,2,427,471,648,577,532,350,6,A
7800,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7801,1,31,B,2,1,2,705,377,626,504,702,329,1,X
7802,2,49,A,2,2,1,641,513,717,370,672,539,9,X
7803,3,60,B,2,1,2,866,305,713,546,687,368,8,A
7804,1,26,B,2,1,2,593,384,641,527,566,336,1,X
7805,2,46,A,2,2,2,848,641,584,369,645,526,8,X
7806,3,87,B,2,2,1,786,330,832,642,646,348,5,X
7807,4,103,A,2,1,2,815,465,625,342,821,615,6,X
7808,5,129,B,2,2,2,792,391,772,500,640,338,6,X
7809,6,154,A,2,1,2,510,624,765,380,728,524,8,X
7810,7,201,B,1,2,1,507,336,515,629,603,339,5,X
7811,8,216,A,2,2,2,486,472,557,337,566,630,6,X
7812,9,242,B,2,1,2,782,395,518,505,599,360,6,X
7813,10,270,A,2,1,2,786,447,721,383,588,550,6,X
7814,11,295,B,2,2,2,602,289,725,466,683,372,8,X
7815,12,355,A,2,2,1,804,548,584,299,662,558,5,X
7816,13,371,B,2,2,2,765,370,693,569,591,311,6,X
7817,14,398,A,2,1,2,671,458,704,362,697,545,6,X
7818,15,422,B,2,2,2,673,405,619,494,655,344,6,X
7819,16,446,A,2,1,2,644,611,624,390,648,505,8,X
7820,17,493,B,2,2,1,721,341,650,614,606,340,5,X
7821,18,505,A,2,1,2,782,486,585,338,696,634,6,X
7822,19,531,B,2,2,2,792,272,722,512,606,339,9,A
7823,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7824,1,15,B,2,1,2,605,362,657,514,576,339,1,X
7825,2,36,A,2,1,2,796,590,547,372,652,524,8,X
7826,3,69,B,2,2,1,523,333,703,620,614,342,5,X
7827,4,85,A,2,2,2,502,458,598,336,786,634,6,X
7828,5,115,B,2,1,2,476,380,514,484,542,355,6,X
7829,6,139,A,2,2,2,486,432,523,380,588,508,6,X
7830,7,166,B,2,1,2,737,284,502,469,566,374,8,X
7831,8,225,A,1,2,1,824,535,711,293,710,559,5,X
7832,9,241,B,2,2,2,787,358,749,553,678,295,6,X
7833,10,267,A,2,1,2,522,596,738,364,697,543,9,X
7834,11,301,B,1,2,1,528,324,566,604,596,339,5,X
7835,12,311,A,2,2,2,811,463,557,323,570,627,6,X
7836,13,345,B,2,2,2,797,297,746,513,630,334,9,X
7837,14,384,A,1,2,1,492,475,713,303,734,538,7,X
7838,15,410,B,2,1,2,483,378,526,511,718,314,6,X
7839,16,439,A,2,2,2,502,612,512,373,598,526,8,X
7840,17,478,B,1,2,1,519,326,541,617,581,349,5,X
7841,18,495,A,2,2,2,432,515,548,334,546,608,6,X
7842,19,516,B,2,1,2,782,371,501,552,585,345,6,X
7843,20,542,A,2,1,2,688,439,721,370,631,527,6,X
7844,21,568,B,2,2,2,664,404,671,462,657,358,6,X
7845,22,594,A,2,1,2,686,605,633,394,642,501,8,X
7846,23,650,B,2,2,1,745,326,695,625,607,336,5,X
7847,24,663,A,2,1,2,539,480,598,318,735,622,6,X
7848,25,692,B,2,1,2,634,382,578,518,640,343,6,X
7849,26,721,A,2,1,2,439,610,602,364,641,521,8,X
7850,27,762,B,1,2,1,479,326,515,614,589,339,5,X
7851,28,781,A,2,2,2,485,476,515,335,527,620,6,X
7852,29,810,B,2,1,2,446,389,500,507,594,352,6,X
7853,30,840,A,2,2,2,886,627,476,384,544,509,9,X
7854,31,881,B,2,2,1,762,323,829,636,624,344,4,X
7855,32,897,A,2,1,1,488,525,654,339,788,597,6,X
7856,33,918,B,2,1,2,485,356,531,551,664,341,6,X
7857,34,948,A,2,2,2,723,538,517,360,585,535,9,X
7858,35,964,B,2,2,1,750,351,615,554,546,361,4,X
7859,36,984,A,2,1,2,452,459,722,356,767,563,6,X
7860,37,1011,B,2,1,2,767,296,481,502,635,345,8,X
7861,38,1055,A,1,2,1,489,539,729,302,694,560,5,X
7862,39,1071,B,2,1,2,499,347,658,559,725,293,6,X
7863,40,1099,A,2,2,2,438,462,534,336,592,535,6,X
7864,41,1127,B,2,1,2,474,291,474,495,581,342,9,X
7865,42,1165,A,2,2,2,408,599,501,296,552,532,3,X
7866,43,1202,B,1,2,1,524,324,432,608,586,335,5,X
7867,44,1214,A,2,2,2,788,474,555,322,472,612,6,X
7868,45,1245,B,2,2,2,495,292,743,499,572,333,8,X
7869,46,1285,A,2,2,1,499,608,532,293,634,547,3,X
7870,47,1327,B,1,2,1,469,431,517,612,604,331,5,A
7871,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7872,1,8,A,2,1,2,600,446,653,343,552,522,1,X
7873,2,21,B,2,2,2,513,380,581,473,621,331,6,X
7874,3,43,A,2,2,2,781,439,536,368,599,480,6,X
7875,4,67,B,2,2,2,771,389,722,455,609,349,6,X
7876,5,91,A,2,1,2,901,607,720,365,695,480,8,X
7877,6,126,B,2,2,1,786,333,819,614,664,324,7,X
7878,7,150,A,2,1,2,816,451,738,337,753,550,6,X
7879,8,171,B,2,2,2,814,376,779,466,683,336,6,X
7880,9,195,A,2,1,2,901,608,768,364,725,488,8,X
7881,10,230,B,2,2,1,792,344,829,622,667,330,7,X
7882,11,250,A,2,1,2,494,459,755,336,753,585,6,X
7883,12,274,B,2,1,2,775,379,529,476,655,329,6,X
7884,13,300,A,2,1,2,525,580,727,367,630,486,8,X
7885,14,336,B,2,2,1,779,289,587,584,609,316,3,X
7886,15,363,A,2,2,1,790,549,686,301,634,580,5,X
7887,16,376,B,2,2,2,490,341,725,547,738,297,6,X
7888,17,409,A,2,2,2,472,444,532,336,626,513,6,X
7889,18,434,B,2,1,2,828,365,499,467,530,324,6,X
7890,19,461,A,2,1,2,494,646,780,358,605,490,8,B
7891,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7892,1,18,A,2,1,2,745,525,620,406,749,581,1,X
7893,2,40,B,2,2,2,859,352,709,536,622,407,8,A
7894,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7895,1,17,B,2,1,2,577,379,653,465,587,371,1,X
7896,2,44,A,2,2,2,332,562,592,381,648,464,8,X
7897,3,74,B,1,2,1,725,357,541,543,602,374,3,X
7898,4,109,A,1,2,1,837,478,650,365,643,518,5,X
7899,5,129,B,2,2,2,751,394,726,500,676,361,6,B
7900,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7901,1,10,B,2,1,2,694,444,624,572,705,430,1,X
7902,2,32,A,2,1,2,873,630,650,447,628,575,8,X
7903,3,64,B,2,2,2,784,424,792,646,668,439,4,X
7904,4,80,A,2,1,2,842,557,681,437,765,641,6,X
7905,5,98,B,2,2,1,678,422,800,579,678,438,4,X
7906,6,109,A,2,1,1,519,534,638,425,801,584,6,X
7907,7,131,B,2,1,2,512,407,552,559,592,433,9,X
7908,8,156,A,2,2,1,447,609,545,412,609,578,3,X
7909,9,188,B,1,2,1,733,396,521,614,587,427,3,X
7910,10,230,A,1,2,1,459,530,677,404,643,597,7,X
7911,11,256,B,2,1,2,792,474,503,554,652,406,6,X
7912,12,287,A,2,1,2,805,496,741,464,609,575,6,X
7913,13,316,B,2,2,2,681,480,778,526,706,456,6,X
7914,14,344,A,2,1,2,716,486,611,478,705,542,6,B
7915,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7916,1,11,A,2,1,2,570,456,648,339,535,534,1,X
7917,2,30,B,2,2,2,530,271,565,480,614,334,8,X
7918,3,72,A,2,2,1,515,539,552,277,649,528,5,X
7919,4,84,B,2,1,2,739,351,669,554,501,282,6,X
7920,5,115,A,2,1,2,476,430,686,338,651,518,6,X
7921,6,142,B,2,1,2,591,307,530,470,606,321,9,X
7922,7,153,A,2,1,2,493,434,579,318,547,466,6,X
7923,8,176,B,2,1,2,751,388,519,469,558,327,6,X
7924,9,204,A,2,1,2,563,628,692,375,639,475,8,X
7925,10,263,B,1,2,1,486,306,581,602,582,319,5,X
7926,11,279,A,2,2,2,482,456,558,324,593,589,6,X
7927,12,303,B,2,1,2,729,270,502,496,572,327,8,X
7928,13,332,A,1,2,1,783,525,673,297,660,534,5,X
7929,14,344,B,2,2,2,547,340,725,550,678,295,6,X
7930,15,372,A,2,2,2,501,424,603,332,651,547,6,X
7931,16,393,B,2,1,2,699,301,499,471,590,326,9,X
7932,17,407,A,2,1,1,595,536,580,331,550,483,8,X
7933,18,433,B,2,2,1,554,305,631,520,589,315,5,X
7934,19,444,A,2,2,2,603,491,574,304,660,559,6,X
7935,20,469,B,2,1,2,637,325,595,513,597,314,4,X
7936,21,485,A,2,1,2,469,640,579,332,624,523,8,A
7937,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7938,1,40,B,2,2,2,725,352,613,580,720,388,2,X
7939,2,105,A,2,2,1,445,569,723,354,695,574,5,X
7940,3,121,B,2,1,2,742,363,581,574,669,370,8,X
7941,4,154,A,1,2,1,886,638,672,378,639,575,3,X
7942,5,195,B,2,2,1,846,370,859,638,629,387,5,B
7943,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7944,1,29,B,2,1,2,567,388,659,470,571,377,1,X
7945,2,51,A,2,1,2,460,421,558,387,636,476,6,X
7946,3,80,B,2,1,2,497,400,477,437,592,381,6,X
7947,4,108,A,2,2,2,332,593,517,396,535,453,8,X
7948,5,166,B,1,2,1,498,383,384,585,601,375,7,B
7949,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7950,1,24,B,2,1,2,679,384,618,464,705,366,1,X
7951,2,50,A,2,2,2,772,418,692,381,661,468,6,X
7952,3,77,B,2,2,2,744,353,743,425,667,379,8,X
7953,4,115,A,2,2,1,505,454,692,357,724,463,7,X
7954,5,132,B,2,1,2,537,356,627,466,714,356,8,X
7955,6,162,A,2,2,1,301,551,567,358,567,466,3,X
7956,7,197,B,2,2,1,546,370,395,551,608,367,5,X
7957,8,213,A,2,2,2,483,433,599,369,388,551,6,X
7958,9,241,B,2,1,2,578,400,478,443,596,368,6,X
7959,10,270,A,2,2,2,580,568,603,392,573,441,8,X
7960,11,326,B,2,2,1,562,371,589,576,617,372,5,X
7961,12,340,A,2,2,2,817,431,601,369,592,533,6,X
7962,13,367,B,2,2,2,561,358,776,438,612,369,8,X
7963,14,399,A,2,2,1,926,613,586,357,678,456,3,A
7964,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7965,1,3,A,2,1,2,772,443,630,346,722,532,1,X
7966,2,17,B,2,2,2,513,371,735,452,628,335,6,X
7967,3,40,A,2,2,2,499,433,527,357,655,485,6,X
7968,4,68,B,2,1,2,758,291,523,444,573,346,8,X
7969,5,123,A,2,2,1,544,543,740,294,727,557,5,X
7970,6,136,B,2,1,2,664,350,725,570,731,305,6,X
7971,7,160,A,2,2,1,487,582,666,340,603,543,9,A
7972,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7973,1,9,B,2,1,2,589,338,646,522,579,313,1,X
7974,2,30,A,2,1,2,782,523,546,344,642,514,9,X
7975,3,54,B,2,2,1,791,331,678,548,595,332,7,X
7976,4,72,A,2,1,2,707,458,708,337,745,590,6,X
7977,5,99,B,2,2,2,514,278,660,487,655,326,9,X
7978,6,132,A,2,2,1,400,600,540,283,619,519,3,X
7979,7,168,B,2,1,1,550,313,424,618,558,312,4,X
7980,8,181,A,2,2,2,734,461,577,325,561,564,6,X
7981,9,207,B,2,2,2,771,369,708,506,611,318,6,X
7982,10,234,A,2,1,2,878,610,724,349,700,497,9,X
7983,11,265,B,2,2,1,788,344,799,620,653,327,7,X
7984,12,288,A,2,1,2,645,432,741,337,724,573,6,X
7985,13,309,B,2,2,2,656,252,629,481,660,327,8,A
7986,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7987,1,22,A,2,2,2,770,660,617,444,719,630,2,X
7988,2,83,B,2,2,1,595,404,744,668,643,419,3,X
7989,3,111,A,2,2,1,469,601,610,400,690,618,5,X
7990,4,125,B,2,1,2,483,409,685,607,536,401,8,X
7991,5,152,A,2,2,1,477,616,537,412,622,601,5,X
7992,6,164,B,2,1,2,605,501,640,604,455,426,6,A
7993,0,0,A,0,0,0,0,0,0,0,0,0,0,X
7994,1,23,A,2,1,2,509,429,654,300,548,522,1,X
7995,2,51,B,2,2,2,744,249,544,459,644,305,9,X
7996,3,80,A,2,2,1,672,498,710,261,627,515,4,X
7997,4,95,B,2,1,1,499,332,614,538,704,274,6,X
7998,5,121,A,2,1,2,392,626,537,324,584,508,8,X
7999,6,167,B,2,2,1,751,224,421,630,637,293,3,A
8000,0,0,A,0,0,0,0,0,0,0,0,0,0,X
8001,1,17,B,2,2,2,566,375,663,584,551,409,2,X
8002,2,70,A,2,2,1,478,597,571,373,653,594,5,X
8003,3,90,B,2,1,2,734,387,644,589,591,390,8,X
8004,4,127,A,2,2,1,486,628,684,389,662,592,3,X
8005,5,161,B,2,2,1,766,392,557,630,647,405,3,X
8006,6,194,A,2,2,1,823,602,689,396,613,625,5,X
8007,7,213,B,2,2,2,785,480,753,598,699,398,6,X
8008,8,241,A,2,1,2,770,509,750,461,708,593,6,X
8009,9,268,B,2,2,2,613,385,738,525,708,457,8,X
8010,10,333,A,2,2,1,424,599,621,382,655,593,5,X
8011,11,353,B,2,1,2,488,390,598,593,607,400,8,X
8012,12,385,A,2,2,1,532,542,498,396,577,590,7,X
8013,13,409,B,2,1,2,778,380,553,557,538,396,8,X
8014,14,449,A,2,2,1,842,654,709,383,653,582,3,X
8015,15,498,B,2,2,1,743,455,829,660,659,418,7,X
8016,16,525,A,2,1,2,840,638,706,451,716,619,8,X
8017,17,558,B,2,2,1,819,395,775,640,685,421,3,X
8018,18,588,A,2,2,1,774,528,732,398,720,611,7,X
8019,19,620,B,2,2,2,777,385,749,544,707,413,8,X
8020,20,663,A,2,2,1,868,661,689,383,701,582,3,X
8021,21,708,B,2,2,1,823,446,830,668,666,412,7,X
8022,22,733,A,2,1,2,542,514,783,439,723,618,6,X
8023,23,764,B,2,1,2,453,494,543,529,703,429,6,X
